Datetime,SMA,SMA_diff,SMA_roll_mean,SMA_roll_std,SMA_lag_1,SMA_lag_2,SMA_lag_3,SMA_lag_4,SMA_lag_5,SMA_rate_of_change,hour,day_of_week,anomaly_score,anomaly
2018-06-03 12:31:43.501728,6864.60325779774,-0.0026383199792689993,6864.610087458341,0.005472754164806394,6864.60589611772,6864.61111280331,6864.61357124478,6864.61659932815,6864.61998718777,-1.1136944520619839e-07,12,6,1,False
2018-06-03 20:25:27.634656,6864.60073940377,-0.002518393970603938,6864.606915473463,0.0053497286847527855,6864.60325779774,6864.60589611772,6864.61111280331,6864.61357124478,6864.61659932815,-8.860055562585421e-08,20,6,1,False
2018-06-04 05:35:33.829152,6864.59426354416,-0.006475859609963663,6864.60305393334,0.006238849062078831,6864.60073940377,6864.60325779774,6864.60589611772,6864.61111280331,6864.61357124478,-1.962013406528423e-07,5,0,1,False
2018-06-04 12:06:35.104608,6864.59144535077,-0.0028181933894302347,6864.599120442833,0.006085741871242551,6864.59426354416,6864.60073940377,6864.60325779774,6864.60589611772,6864.61111280331,-1.2012106480381094e-07,12,0,1,False
2018-06-04 21:23:48.344928,6864.5883873144,-0.003058036370021,6864.595618682169,0.006247472555700274,6864.59144535077,6864.59426354416,6864.60073940377,6864.60325779774,6864.60589611772,-9.146694549351417e-08,21,0,1,False
2018-06-05 05:14:19.826592,6864.58398015033,-0.004407164070471481,6864.591763152685,0.0063027266288024405,6864.5883873144,6864.59144535077,6864.59426354416,6864.60073940377,6864.60325779774,-1.561081392370339e-07,5,1,1,False
2018-06-05 13:12:26.142048,6864.58068227709,-0.003297873239716864,6864.58775172735,0.005492096729417246,6864.58398015033,6864.5883873144,6864.59144535077,6864.59426354416,6864.60073940377,-1.149632912869291e-07,13,1,1,False
2018-06-05 20:59:58.612416,6864.57852367129,-0.0021586058001048514,6864.584603752776,0.00533519087434462,6864.58068227709,6864.58398015033,6864.5883873144,6864.59144535077,6864.59426354416,-7.69488665984731e-08,20,1,1,False
2018-06-06 04:50:07.463328,6864.57588537761,-0.002638293680320203,6864.581491758145,0.004864079974197348,6864.57852367129,6864.58068227709,6864.58398015033,6864.5883873144,6864.59144535077,-9.35271588534603e-08,4,2,1,False
2018-06-06 12:52:35.169888,6864.57342696988,-0.0024584077300460194,6864.57849968924,0.004103864881831159,6864.57588537761,6864.57852367129,6864.58068227709,6864.58398015033,6864.5883873144,-8.492582046009311e-08,12,2,1,False
2018-06-06 20:36:17.506080,6864.5716581169,-0.001768852979694202,6864.576035282555,0.003666469163652603,6864.57342696988,6864.57588537761,6864.57852367129,6864.58068227709,6864.58398015033,-6.357672366143056e-08,20,2,1,False
2018-06-07 05:55:10.956576,6864.56836025845,-0.003297858449514024,6864.573570878825,0.0038960554569736194,6864.5716581169,6864.57342696988,6864.57588537761,6864.57852367129,6864.58068227709,-9.834533579857538e-08,5,3,1,False
2018-06-07 09:01:00.327936,6864.56758076522,-0.0007794932307660929,6864.571382297612,0.003468388010795208,6864.56836025845,6864.5716581169,6864.57342696988,6864.57588537761,6864.57852367129,-6.991364854548113e-08,9,3,1,False
2018-06-07 12:26:00.020256,6864.56707109668,-0.0005096685399621492,6864.569619441425,0.002778906072788223,6864.56758076522,6864.56836025845,6864.5716581169,6864.57342696988,6864.57588537761,-4.143750320757204e-08,12,3,1,False
2018-06-07 17:19:58.136160,6864.56614170136,-0.0009293953198721283,6864.568162387722,0.0021137437959548224,6864.56707109668,6864.56758076522,6864.56836025845,6864.5716581169,6864.57342696988,-5.269243749902781e-08,17,3,1,False
2018-06-07 20:12:36.414432,6864.56611172087,-2.9980489671288524e-05,6864.567053108515,0.0009623229128817889,6864.56614170136,6864.56707109668,6864.56758076522,6864.56836025845,6864.5716581169,-2.8943506714171162e-09,20,3,1,False
2018-06-08 05:30:31.143168,6864.56380322421,-0.0023084966605892987,6864.566141701667,0.0014494875262862118,6864.56611172087,6864.56614170136,6864.56707109668,6864.56758076522,6864.56836025845,-6.896237095139336e-08,5,4,1,False
2018-06-08 12:19:43.000032,6864.56182451432,-0.001978709889954189,6864.5649904514885,0.0021415166423439875,6864.56380322421,6864.56611172087,6864.56614170136,6864.56707109668,6864.56758076522,-8.059308511428885e-08,12,4,1,False
2018-06-08 21:21:54.875808,6864.56050537519,-0.0013191391299187671,6864.563677307189,0.0025253444968848693,6864.56182451432,6864.56380322421,6864.56611172087,6864.56614170136,6864.56707109668,-4.054912600188724e-08,21,4,1,False
2018-06-09 05:12:31.936320,6864.55816690284,-0.0023384723499475513,6864.562082347485,0.0030447206127135838,6864.56050537519,6864.56182451432,6864.56380322421,6864.56611172087,6864.56614170136,-8.281571479275481e-08,5,5,1,False
2018-06-09 13:11:52.264608,6864.55546866798,-0.0026982348599631223,6864.559953736907,0.003237718569184032,6864.55816690284,6864.56050537519,6864.56182451432,6864.56380322421,6864.56611172087,-9.381794369464613e-08,13,5,1,False
2018-06-09 21:03:43.293024,6864.55459923731,-0.0008694306698089349,6864.558112939527,0.003116116355402807,6864.55546866798,6864.55816690284,6864.56050537519,6864.56182451432,6864.56380322421,-3.070996422431534e-08,21,5,1,False
2018-06-10 04:48:20.874240,6864.55226076999,-0.0023384673195323558,6864.556200190661,0.0032023344706922263,6864.55459923731,6864.55546866798,6864.55816690284,6864.56050537519,6864.56182451432,-8.388343670900045e-08,4,6,1,False
2018-06-10 12:50:51.512352,6864.55016214716,-0.00209862283008988,6864.554131545056,0.003063766737331587,6864.55226076999,6864.55459923731,6864.55546866798,6864.55816690284,6864.56050537519,-7.248969165968068e-08,12,6,1,False
2018-06-10 20:45:30.560256,6864.54848325005,-0.0016788971106507233,6864.552194814498,0.0029330514906840454,6864.55016214716,6864.55226076999,6864.55459923731,6864.55546866798,6864.55816690284,-5.895200978312605e-08,20,6,1,False
2018-06-11 05:55:24.227616,6864.54587496551,-0.002608284539746819,6864.550276074004,0.003362503283873193,6864.54848325005,6864.55016214716,6864.55226076999,6864.55459923731,6864.55546866798,-7.905409578411956e-08,5,0,1,False
2018-06-11 12:24:15.679296,6864.54476569583,-0.0011092696795458323,6864.548309365708,0.003064332404064123,6864.54587496551,6864.54848325005,6864.55016214716,6864.55226076999,6864.55459923731,-4.7543963177255346e-08,12,0,1,False
2018-06-11 20:21:59.817600,6864.54422605128,-0.0005396445503720315,6864.546702421966,0.0025352047383567547,6864.54476569583,6864.54587496551,6864.54848325005,6864.55016214716,6864.55226076999,-1.8826470366866937e-08,20,0,1,False
2018-06-12 05:28:29.745120,6864.54233729619,-0.0018887550895669847,6864.5451374517725,0.002266496101106974,6864.54422605128,6864.54476569583,6864.54587496551,6864.54848325005,6864.55016214716,-5.7601685408269084e-08,5,1,1,False
2018-06-12 12:03:04.959936,6864.54077832471,-0.0015589714803354582,6864.543596466703,0.0020299301713418713,6864.54233729619,6864.54422605128,6864.54476569583,6864.54587496551,6864.54848325005,-6.584825068965736e-08,12,1,1,False
2018-06-12 21:29:19.058208,6864.54056846323,-0.00020986148047086317,6864.542535166247,0.0019253519759818009,6864.54077832471,6864.54233729619,6864.54422605128,6864.54476569583,6864.54587496551,-6.17710229689369e-09,21,1,1,False
2018-06-13 05:10:44.819328,6864.53897951257,-0.0015889506594248815,6864.541377929595,0.001987419710352556,6864.54056846323,6864.54077832471,6864.54233729619,6864.54422605128,6864.54476569583,-5.739234159168681e-08,5,2,1,False
2018-06-13 13:10:07.341312,6864.53733060247,-0.001648910099902423,6864.539998839833,0.0019078106084366767,6864.53897951257,6864.54056846323,6864.54077832471,6864.54233729619,6864.54422605128,-5.73284255400023e-08,13,2,1,False
2018-06-13 20:56:26.750976,6864.53685091972,-0.00047968275066523347,6864.53890156454,0.0018013829971924077,6864.53733060247,6864.53897951257,6864.54056846323,6864.54077832471,6864.54233729619,-1.71441340766536e-08,20,2,1,False
2018-06-14 04:46:32.063808,6864.5350820903,-0.0017688294192339526,6864.537762317658,0.0020950334260309168,6864.53685091972,6864.53733060247,6864.53897951257,6864.54056846323,6864.54077832471,-6.271263253734056e-08,4,3,1,False
2018-06-14 09:25:09.081408,6864.53448248737,-0.0005996029303787509,6864.536545122486,0.00180497046442028,6864.5350820903,6864.53685091972,6864.53733060247,6864.53897951257,6864.54056846323,-3.586781713855173e-08,9,3,1,False
2018-06-14 12:49:05.228256,6864.53364304348,-0.0008394438900722889,6864.535477828668,0.0015677930735822007,6864.53448248737,6864.5350820903,6864.53685091972,6864.53733060247,6864.53897951257,-6.860361358032379e-08,12,3,1,False
2018-06-14 17:29:49.136352,6864.53277361972,-0.0008694237603776855,6864.5345664321185,0.0015458539207296946,6864.53364304348,6864.53448248737,6864.5350820903,6864.53685091972,6864.53733060247,-5.16165105759602e-08,17,3,1,False
2018-06-14 20:43:44.156064,6864.53262371911,-0.00014990060935815563,6864.533720991996,0.0010653711303748943,6864.53277361972,6864.53364304348,6864.53448248737,6864.5350820903,6864.53685091972,-1.288357158549141e-08,20,3,1,False
2018-06-15 05:51:27.247104,6864.52968566861,-0.0029380505002336577,6864.532641707658,0.0018129420409207393,6864.53262371911,6864.53277361972,6864.53364304348,6864.53448248737,6864.5350820903,-8.940274354160867e-08,5,4,1,False
2018-06-15 12:24:58.270176,6864.52851644531,-0.0011692233001667773,6864.531448499246,0.002216845915945972,6864.52968566861,6864.53262371911,6864.53277361972,6864.53364304348,6864.53448248737,-4.952023030096242e-08,12,4,1,False
2018-06-15 20:20:12.715296,6864.5276170431,-0.000899402210052358,6864.530243299169,0.0023589785352423663,6864.52851644531,6864.52968566861,6864.53262371911,6864.53277361972,6864.53364304348,-3.154198534347485e-08,20,4,1,False
2018-06-16 05:32:53.558016,6864.52524861871,-0.0023684243897150736,6864.528738298967,0.002714696191875124,6864.5276170431,6864.52851644531,6864.52968566861,6864.53262371911,6864.53277361972,-7.142232209577193e-08,5,5,1,False
2018-06-16 13:30:42.164928,6864.52315001653,-0.0020986021800126764,6864.526843558453,0.002629662735846226,6864.52524861871,6864.5276170431,6864.52851644531,6864.52968566861,6864.53262371911,-7.320209825522604e-08,13,5,1,False
2018-06-16 21:27:52.820640,6864.52237053613,-0.0007794803996148403,6864.525380531956,0.002687406290494612,6864.52315001653,6864.52524861871,6864.5276170431,6864.52851644531,6864.52968566861,-2.722537714314855e-08,21,5,1,False
2018-06-17 05:05:19.588128,6864.52006207624,-0.0023084598906280007,6864.523689658143,0.0028742545817560124,6864.52237053613,6864.52315001653,6864.52524861871,6864.5276170431,6864.52851644531,-8.410680389365641e-08,5,6,1,False
2018-06-17 13:08:28.161024,6864.51808339788,-0.0019786783595918678,6864.521782929098,0.002778177497353691,6864.52006207624,6864.52237053613,6864.52315001653,6864.52524861871,6864.5276170431,-6.825718419084013e-08,13,6,1,False
2018-06-17 21:00:10.317888,6864.517243959,-0.0008394388805754716,6864.520181997155,0.0025811533485615395,6864.51808339788,6864.52006207624,6864.52237053613,6864.52315001653,6864.52524861871,-2.9659890749995367e-08,21,6,1,False
2018-06-18 12:39:43.700832,6864.51340652741,-0.003837431590000051,6864.518233299333,0.0033451511780154377,6864.517243959,6864.51808339788,6864.52006207624,6864.52237053613,6864.52315001653,-6.807169251864956e-08,12,0,1,False
2018-06-18 20:41:56.950944,6864.51217735124,-0.0012291761695450987,6864.516194662354,0.0032991559856703997,6864.51340652741,6864.517243959,6864.51808339788,6864.52006207624,6864.52237053613,-4.248316952941628e-08,20,0,1,False
2018-06-19 12:15:24.341760,6864.50771034979,-0.004467001450393582,6864.513724317064,0.004184834556032984,6864.51217735124,6864.51340652741,6864.517243959,6864.51808339788,6864.52006207624,-7.975735675794889e-08,12,1,1,False
2018-06-19 20:18:25.264800,6864.50636125682,-0.0013490929695763043,6864.5113798888515,0.004409725426278847,6864.50771034979,6864.51217735124,6864.51340652741,6864.517243959,6864.51808339788,-4.655106974040342e-08,20,1,1,False
2018-06-20 05:31:01.918848,6864.5031534162,-0.0032078406202344922,6864.508561780292,0.00422378880715164,6864.50636125682,6864.50771034979,6864.51217735124,6864.51340652741,6864.517243959,-9.674801973656895e-08,5,2,1,False
2018-06-20 13:29:58.934688,6864.50012545793,-0.0030279582697403384,6864.505905566395,0.004576684566557277,6864.5031534162,6864.50636125682,6864.50771034979,6864.51217735124,6864.51340652741,-1.0536787419400812e-07,13,2,1,False
2018-06-20 21:26:25.960128,6864.4975771788,-0.002548279129769071,6864.502985531908,0.004218350214017581,6864.50012545793,6864.5031534162,6864.50636125682,6864.50771034979,6864.51217735124,-8.914110826666934e-08,21,2,1,False
2018-06-21 05:07:02.346240,6864.49415949051,-0.003417688290028309,6864.500275360052,0.004744150590136765,6864.4975771788,6864.50012545793,6864.5031534162,6864.50636125682,6864.50771034979,-1.236662520265019e-07,5,3,1,False
2018-06-21 09:44:53.329920,6864.49278042451,-0.0013790660004815436,6864.49755919359,0.004250763967279378,6864.49415949051,6864.4975771788,6864.50012545793,6864.5031534162,6864.50636125682,-8.272253317217233e-08,9,3,1,False
2018-06-21 13:05:07.714752,6864.49155125758,-0.0012291669299884234,6864.495238761866,0.0035409719245334814,6864.49278042451,6864.49415949051,6864.4975771788,6864.50012545793,6864.5031534162,-1.023079372915182e-07,13,3,1,False
2018-06-21 17:49:51.157344,6864.48984241665,-0.0017088409294956364,6864.49318215361,0.0029260247888454375,6864.49155125758,6864.49278042451,6864.49415949051,6864.4975771788,6864.50012545793,-1.0002907319721782e-07,17,3,1,False
2018-06-21 20:52:49.440288,6864.48945268115,-0.00038973549999354873,6864.49155725408,0.001977227236168235,6864.48984241665,6864.49155125758,6864.49278042451,6864.49415949051,6864.4975771788,-3.55005880228795e-08,20,3,1,False
2018-06-22 04:42:48.813984,6864.48546539036,-0.003987290790064435,6864.489818434051,0.0027775620486967553,6864.48945268115,6864.48984241665,6864.49155125758,6864.49278042451,6864.49415949051,-1.413964307522908e-07,4,4,1,False
2018-06-22 12:37:50.339712,6864.48291712484,-0.0025482655200903537,6864.487845774116,0.0035446138323862396,6864.48546539036,6864.48945268115,6864.48984241665,6864.49155125758,6864.49278042451,-8.940803886814131e-08,12,4,1,False
2018-06-22 20:40:08.227776,6864.48090849368,-0.0020086311606064555,6864.485717221336,0.003936963177200592,6864.48291712484,6864.48546539036,6864.48945268115,6864.48984241665,6864.49155125758,-6.941180904992443e-08,20,4,1,False
2018-06-23 05:49:55.529184,6864.47761074423,-0.0032977494493025006,6864.483270886852,0.004493709179287985,6864.48090849368,6864.48291712484,6864.48546539036,6864.48945268115,6864.48984241665,-9.997027063580104e-08,5,5,1,False
2018-06-23 12:21:20.107584,6864.47593189148,-0.0016788527500466444,6864.480566728918,0.003868385007936089,6864.47761074423,6864.48090849368,6864.48291712484,6864.48546539036,6864.48945268115,-7.148745536120181e-08,12,5,1,False
2018-06-23 21:46:51.677184,6864.4750325065,-0.0008993849805847276,6864.4784801521455,0.0033436256849294892,6864.47593189148,6864.47761074423,6864.48090849368,6864.48291712484,6864.48546539036,-2.6505846655108096e-08,21,5,1,False
2018-06-24 05:29:08.032416,6864.47275406588,-0.0022784406201026286,6864.476447540353,0.0030480778581194745,6864.4750325065,6864.47593189148,6864.47761074423,6864.48090849368,6864.48291712484,-8.214635993246672e-08,5,6,1,False
2018-06-24 13:28:10.682400,6864.47029575048,-0.002458315399962885,6864.474324991714,0.002854008795938787,6864.47275406588,6864.4750325065,6864.47593189148,6864.47761074423,6864.48090849368,-8.552848819894271e-08,13,6,1,False
2018-06-24 21:25:06.962880,6864.46873681991,-0.001558930569444783,6864.4725502068495,0.003052198087814608,6864.47029575048,6864.47275406588,6864.4750325065,6864.47593189148,6864.47761074423,-5.44770509407861e-08,21,6,1,False
2018-06-25 05:05:18.142656,6864.46576885837,-0.002967961539980024,6864.470517600227,0.0035762095999345394,6864.46873681991,6864.47029575048,6864.47275406588,6864.4750325065,6864.47593189148,-1.0749129751274935e-07,5,0,1,False
2018-06-25 13:03:12.801024,6864.46331054923,-0.0024583091399108525,6864.468173208775,0.003715960483316607,6864.46576885837,6864.46873681991,6864.47029575048,6864.47275406588,6864.4750325065,-8.57310698653082e-08,13,0,1,False
2018-06-25 20:50:57.189408,6864.4611520357,-0.002158513530048367,6864.4658528027385,0.003762467533182842,6864.46331054923,6864.46576885837,6864.46873681991,6864.47029575048,6864.47275406588,-7.691290116548464e-08,20,0,1,False
2018-06-26 04:40:55.481376,6864.45701488951,-0.004137146190259955,6864.463196630544,0.004464227803865404,6864.4611520357,6864.46331054923,6864.46576885837,6864.46873681991,6864.47029575048,-1.467161980929509e-07,4,1,1,False
2018-06-26 12:35:56.480928,6864.45443667113,-0.002578218380222097,6864.460336600789,0.0046060194048419024,6864.45701488951,6864.4611520357,6864.46331054923,6864.46576885837,6864.46873681991,-9.046063017958876e-08,12,1,1,False
2018-06-26 20:38:16.282752,6864.45176851744,-0.002668153690137842,6864.457536532602,0.004731870122229737,6864.45443667113,6864.45701488951,6864.4611520357,6864.46331054923,6864.46576885837,-9.219668145498917e-08,20,1,1,False
2018-06-27 05:46:01.717824,6864.44577267592,-0.005995841519506939,6864.45402895794,0.005768362746434165,6864.45176851744,6864.45443667113,6864.45701488951,6864.4611520357,6864.46331054923,-1.8243609148552394e-07,5,2,1,False
2018-06-27 12:11:36.179232,6864.44310453065,-0.002668145270035893,6864.450419456931,0.005842910702884148,6864.44577267592,6864.45176851744,6864.45443667113,6864.45701488951,6864.4611520357,-1.1533206773135582e-07,12,2,1,False
2018-06-27 21:28:34.438656,6864.44010661771,-0.002997912940372771,6864.44703780257,0.005963124442415554,6864.44310453065,6864.44577267592,6864.45176851744,6864.45443667113,6864.45701488951,-8.970882960528335e-08,21,2,1,False
2018-06-28 05:27:12.229632,6864.43575964977,-0.004346967939454771,6864.443302398297,0.0060191914195437575,6864.44010661771,6864.44310453065,6864.44577267592,6864.45176851744,6864.45443667113,-1.5136846504271913e-07,5,3,1,False
2018-06-28 13:25:01.724736,6864.43258187066,-0.0031777791100466857,6864.439465068941,0.005351441806461079,6864.43575964977,6864.44010661771,6864.44310453065,6864.44577267592,6864.45176851744,-1.1084182328705601e-07,13,3,1,False
2018-06-28 21:12:47.016000,6864.42946405322,-0.00311781744039763,6864.436203344402,0.005513435684221317,6864.43258187066,6864.43575964977,6864.44010661771,6864.44310453065,6864.44577267592,-1.1109157610621083e-07,21,3,1,False
2018-06-29 05:03:11.602080,6864.42553680744,-0.003927245779777877,6864.43268979976,0.00561283242354291,6864.42946405322,6864.43258187066,6864.43575964977,6864.44010661771,6864.44310453065,-1.3914272360439437e-07,5,4,1,False
2018-06-29 13:01:16.527360,6864.4226888083,-0.002847999139703461,6864.429206237878,0.005252384594363684,6864.42553680744,6864.42946405322,6864.43258187066,6864.43575964977,6864.44010661771,-9.928556940286584e-08,13,4,1,False
2018-06-29 20:49:03.856800,6864.42157958838,-0.0011092199201812036,6864.426370225599,0.00461935932735036,6864.4226888083,6864.42553680744,6864.42946405322,6864.43258187066,6864.43575964977,-3.9519966534486354e-08,20,4,1,False
2018-06-30 04:38:58.679808,6864.41870161446,-0.0028779739204765065,6864.423594174359,0.004094040857352487,6864.42157958838,6864.4226888083,6864.42553680744,6864.42946405322,6864.43258187066,-1.0207455175937477e-07,4,5,1,False
2018-06-30 12:41:41.521920,6864.41654313599,-0.0021584784699371085,6864.421009990915,0.003497010358654294,6864.41870161446,6864.42157958838,6864.4226888083,6864.42553680744,6864.42946405322,-7.452578243496343e-08,12,5,1,False
2018-06-30 20:36:23.130720,6864.41543391855,-0.001109217439989152,6864.418989413136,0.0031266262960210054,6864.41654313599,6864.41870161446,6864.42157958838,6864.4226888083,6864.42553680744,-3.894504161538627e-08,20,5,1,False
2018-07-01 05:43:42.187872,6864.41327544266,-0.0021584758897006395,6864.4171067400075,0.0031758782759367427,6864.41543391855,6864.41654313599,6864.41870161446,6864.42157958838,6864.4226888083,-6.572892393681838e-08,5,6,1,False
2018-07-01 12:17:38.975424,6864.41195637489,-0.0013190677700549713,6864.41518209731,0.002661928428772237,6864.41327544266,6864.41543391855,6864.41654313599,6864.41870161446,6864.42157958838,-5.5805712479036086e-08,12,6,1,False
2018-07-01 21:42:32.042592,6864.41204631131,8.993642040877603e-05,6864.41385103668,0.0020573643690136732,6864.41195637489,6864.41327544266,6864.41543391855,6864.41654313599,6864.41870161446,2.6535344223342858e-09,21,6,1,False
2018-07-02 05:25:13.872000,6864.41132682005,-0.0007194912604973069,6864.412807773491,0.0016289009331250165,6864.41204631131,6864.41195637489,6864.41327544266,6864.41543391855,6864.41654313599,-2.591656514862001e-08,5,0,1,False
2018-07-02 13:24:32.809248,6864.410037732,-0.0012890880498162005,6864.411728536182,0.001179618482003252,6864.41132682005,6864.41204631131,6864.41195637489,6864.41327544266,6864.41543391855,-4.482391121409914e-08,13,0,1,False
2018-07-02 21:21:47.456640,6864.41027756229,0.00023983028950169683,6864.411128960108,0.0009328648406722351,6864.410037732,6864.41132682005,6864.41204631131,6864.41195637489,6864.41327544266,8.375527947611504e-09,21,0,1,False
2018-07-03 05:01:12.827136,6864.40910838983,-0.0011691724594129482,6864.410559363096,0.0011463891618130877,6864.41027756229,6864.410037732,6864.41132682005,6864.41204631131,6864.41195637489,-4.2414538182340284e-08,5,1,1,False
2018-07-03 12:59:17.363616,6864.40805913292,-0.0010492569099369575,6864.409761927418,0.0012366739678817827,6864.40910838983,6864.41027756229,6864.410037732,6864.41132682005,6864.41204631131,-3.65791830266646e-08,12,1,1,False
2018-07-03 20:47:07.996128,6864.40817904798,0.00011991506016784115,6864.4091323730045,0.0010237644413700418,6864.40805913292,6864.40910838983,6864.41027756229,6864.410037732,6864.41132682005,4.2719044580337935e-09,20,1,1,False
2018-07-04 04:36:59.905728,6864.40668011017,-0.0014989378105383366,6864.408460848639,0.0013352497611223081,6864.40817904798,6864.40805913292,6864.40910838983,6864.41027756229,6864.410037732,-5.316907693753164e-08,4,2,1,False
2018-07-04 12:32:00.239136,6864.40605055653,-0.0006295536395555246,6864.407615447487,0.0012315753780903428,6864.40668011017,6864.40817904798,6864.40805913292,6864.40910838983,6864.41027756229,-2.208934297515305e-08,12,2,1,False
2018-07-04 20:34:27.817824,6864.40578074787,-0.0002698086600503302,6864.406949919094,0.0011168837487084127,6864.40605055653,6864.40668011017,6864.40817904798,6864.40805913292,6864.40910838983,-9.320595099105036e-09,20,2,1,False
2018-07-05 05:41:55.247136,6864.40392206673,-0.001858681140220142,6864.406122505857,0.0015414431925384318,6864.40578074787,6864.40605055653,6864.40668011017,6864.40817904798,6864.40805913292,-5.658528472854095e-08,5,3,1,False
2018-07-05 07:21:58.485024,6864.40380215186,-0.00011991487008344848,6864.405247126631,0.0013064667642320327,6864.40392206673,6864.40578074787,6864.40605055653,6864.40668011017,6864.40817904798,-1.9975032194401104e-08,7,3,1,False
2018-07-05 12:15:45.679968,6864.40299272663,-0.0008094252298178617,6864.404509649923,0.0013357525630906184,6864.40380215186,6864.40392206673,6864.40578074787,6864.40605055653,6864.40668011017,-4.591911715898827e-08,12,3,1,False
2018-07-05 16:56:41.678016,6864.40254304605,-0.0004496805804592441,6864.403808147828,0.0012419290696034694,6864.40299272663,6864.40380215186,6864.40392206673,6864.40578074787,6864.40605055653,-2.667777838955075e-08,16,3,1,False
2018-07-05 21:24:41.709888,6864.40323255631,0.0006895102605994907,6864.403298509516,0.000572505422468402,6864.40254304605,6864.40299272663,6864.40380215186,6864.40392206673,6864.40578074787,4.2879906338999745e-08,21,3,1,False
2018-07-06 05:23:15.155808,6864.40200342945,-0.0012291268603803474,6864.402914782059,0.0006824999592701329,6864.40323255631,6864.40254304605,6864.40299272663,6864.40380215186,6864.40392206673,-4.280666499607468e-08,5,4,1,False
2018-07-06 13:22:28.705152,6864.40041455897,-0.0015888704801909626,6864.402237263482,0.0011215790138305855,6864.40200342945,6864.40323255631,6864.40254304605,6864.40299272663,6864.40380215186,-5.525823825024621e-08,13,4,1,False
2018-07-06 21:08:54.797856,6864.3997550281,-0.0006595308695978019,6864.401589723775,0.0014599646782407004,6864.40041455897,6864.40200342945,6864.40323255631,6864.40254304605,6864.40299272663,-2.3566379078832125e-08,21,4,1,False
2018-07-07 04:59:14.443584,6864.3973267567,-0.0024282714002765715,6864.400546465906,0.002255444377962049,6864.3997550281,6864.40041455897,6864.40200342945,6864.40323255631,6864.40254304605,-8.604896828549483e-08,4,5,1,False
2018-07-07 13:01:34.972896,6864.39615758976,-0.0011691669396896032,6864.399131472596,0.0023655992401784356,6864.3973267567,6864.3997550281,6864.40041455897,6864.40200342945,6864.40323255631,-4.039894803184598e-08,13,5,1,False
2018-07-07 20:56:14.114112,6864.39558799579,-0.0005695939698853181,6864.397848385864,0.0021483000736384986,6864.39615758976,6864.3973267567,6864.3997550281,6864.40041455897,6864.40200342945,-2.000039135889785e-08,20,5,1,False
2018-07-08 04:35:00.219264,6864.39253017754,-0.0030578182504541473,6864.396271509579,0.0026327824600078454,6864.39558799579,6864.39615758976,6864.3973267567,6864.3997550281,6864.40041455897,-1.1108793756213531e-07,4,6,1,False
2018-07-08 12:38:18.882816,6864.39124109832,-0.001289079219532141,6864.394568723622,0.002568993471206574,6864.39253017754,6864.39558799579,6864.39615758976,6864.3973267567,6864.3997550281,-4.4453056163108415e-08,12,6,1,False
2018-07-08 20:32:31.216704,6864.39013189111,-0.0011092072099927464,6864.393129750504,0.0026516234549005422,6864.39124109832,6864.39253017754,6864.39558799579,6864.39615758976,6864.3973267567,-3.8984753038504283e-08,20,6,1,False
2018-07-09 05:41:57.898752,6864.38635459422,-0.0037772968898934778,6864.391169151396,0.0033778549179471315,6864.39013189111,6864.39124109832,6864.39253017754,6864.39558799579,6864.39615758976,-1.1457922530370739e-07,5,0,1,False
2018-07-09 12:05:38.585184,6864.3847957113,-0.0015588829201078624,6864.389010694498,0.0032954319572626478,6864.38635459422,6864.39013189111,6864.39124109832,6864.39253017754,6864.39558799579,-6.771661326053819e-08,12,0,1,False
2018-07-09 21:22:44.668992,6864.3835665927,-0.0012291186003494659,6864.38721797753,0.003339977538498291,6864.3847957113,6864.38635459422,6864.39013189111,6864.39124109832,6864.39253017754,-3.677124150736724e-08,21,0,1,False
2018-07-10 05:19:31.139616,6864.38122827103,-0.0023383216703223297,6864.385215412071,0.003326467368809934,6864.3835665927,6864.3847957113,6864.38635459422,6864.39013189111,6864.39124109832,-8.174100541996066e-08,5,1,1,False
2018-07-10 13:20:31.206336,6864.37874005913,-0.002488211899617454,6864.382937045676,0.0030027155545019842,6864.38122827103,6864.3835665927,6864.3847957113,6864.38635459422,6864.39013189111,-8.621642921889455e-08,13,1,1,False
2018-07-10 21:18:38.624256,6864.37730109425,-0.0014389648804353783,6864.381126345683,0.0031526314685071466,6864.37874005913,6864.38122827103,6864.3835665927,6864.3847957113,6864.38635459422,-5.016013934918052e-08,21,1,1,False
2018-07-11 04:57:14.173920,6864.37508269152,-0.002218402729340596,6864.379183741726,0.003314713465838087,6864.37730109425,6864.37874005913,6864.38122827103,6864.3835665927,6864.3847957113,-8.062360216060107e-08,4,2,1,False
2018-07-11 12:59:29.454432,6864.37352381501,-0.0015588765099892044,6864.377175186188,0.003025029432018296,6864.37508269152,6864.37730109425,6864.37874005913,6864.38122827103,6864.3835665927,-5.3874594695659134e-08,12,2,1,False
2018-07-11 20:54:20.448000,6864.37307413925,-0.0004496757601373247,6864.375544359832,0.0024339437302487252,6864.37352381501,6864.37508269152,6864.37730109425,6864.37874005913,6864.38122827103,-1.5783084540876922e-08,20,2,1,False
2018-07-12 04:33:09.633312,6864.3706159131,-0.002458226150338305,6864.373919530626,0.0024785616601075,6864.37307413925,6864.37352381501,6864.37508269152,6864.37730109425,6864.37874005913,-8.929527417822864e-08,4,3,1,False
